Name;Fueltype;Technology;Set;Country;inst-cap;Duration;YearCommissioned;Retrofit;Latitude;Longitude;File;projectID;Type
Chinon;Nuclear;Steam Turbine;PP;France;3620,0;0,0;;;47,22856;0,16824;RTE;{u'GEO': [u'GEO2665'], u'ENTSOE': [u'17W100P100P0191C', u'17W100P100P01938', u'17W100P100P0192A', u'17W100P100P01946'], u'CARMA': [u'CARMA8412'], u'OPSD': [u'OEU179', u'OEU178', u'OEU180', u'OEU181']};Nuclear
Charlottenburg;Natural Gas;OCGT;PP;Germany;144,0;0,0;1975,0;2000,0;52,52185624;13,31109524;;{u'GEO': [u'GEO44331'], u'ENTSOE': [u'11WD8CHAR5X----K'], u'CARMA': [u'CARMA7998'], u'OPSD': [u'BNA0074']};Gas
Cattenom;Nuclear;Steam Turbine;PP;France;5200,0;0,0;;;49,41579;6,2181;RTE;{u'GEO': [u'GEO2589'], u'ENTSOE': [u'17W100P100P0190E', u'17W100P100P01873', u'17W100P100P01881', u'17W100B100P0189S'], u'CARMA': [u'CARMA7452'], u'OPSD': [u'OEU177', u'OEU176', u'OEU175', u'OEU174']};Nuclear
Ciclo combinado castelnou;Natural Gas;CCGT;PP;Spain;790,68;0,0;2006,0;2006,0;41,216921;-0,294205;SEDE;{u'GEO': [u'GEO43802'], u'ENTSOE': [u'18WCTNU-12345-0U'], u'CARMA': [u'CARMA7378'], u'OPSD': [u'OEU5097']};Gas
Castejon;Natural Gas;CCGT;PP;Spain;803,86;0,0;2002,0;2003,0;42,177914;-1,693547;SEDE;{u'GEO': [u'GEO43676'], u'ENTSOE': [u'18WCTJON2-123-0Z', u'18WCTJON3--1234S', u'18WCTJON1-123-06'], u'CARMA': [u'CARMA7342'], u'OPSD': [u'OEU5059', u'OEU5048']};Gas
Bugey;Nuclear;Steam Turbine;PP;France;3580,0;0,0;;;45,80141;5,26614;RTE;{u'GEO': [u'GEO2471'], u'ENTSOE': [u'17W100P100P0183B', u'17W100P100P0181F', u'17W100P100P0182D', u'17W100P100P01849'], u'CARMA': [u'CARMA6158'], u'OPSD': [u'OEU173', u'OEU171', u'OEU170', u'OEU172']};Nuclear
Brokdorf;Nuclear;Steam Turbine;PP;Germany;1410,0;0,0;1986,0;1986,0;53,851095;9,345944;;{u'GEO': [u'GEO2440'], u'ENTSOE': [u'11WD2BRKW000294C'], u'CARMA': [u'CARMA5873'], u'OPSD': [u'BNA0157']};Nuclear
Brestanica gt;Natural Gas;OCGT;PP;Slovenia;297,0;0,0;1975,0;2000,0;45,99757;15,47853;http://www.teb.si/en/production-units;{u'GEO': [u'GEO41127'], u'ENTSOE': [u'28W-G-000000122W'], u'CARMA': [u'CARMA5735'], u'OPSD': [u'OEU5596', u'OEU5597', u'OEU5594', u'OEU5593', u'OEU5595']};Gas
Brennilis;Oil;OCGT;PP;France;304,0;0,0;;;48,35702;-3,870530000000001;RTE;{u'GEO': [u'GEO2426'], u'ENTSOE': [u'17W100P100P0261H', u'17W100P100P0260J', u'17W100P100P02586'], u'CARMA': [u'CARMA5720'], u'OPSD': [u'OEU81', u'OEU83', u'OEU82']};OilOther
Boxberg;Lignite;Steam Turbine;PP;Germany;2427,0;0,0;1979,0;2012,0;51,4169923775;14,563911585;;{u'GEO': [u'GEO44196'], u'ENTSOE': [u'11WD8BOXB1L----J'], u'CARMA': [u'CARMA5476'], u'OPSD': [u'BNA0124', u'BNA0123', u'BNA0122', u'BNA1404']};Lignite
Cruachan;Hydro;Pumped Storage;Store;United Kingdom;440,0;22,0;1965,0;1966,0;56,406482;-5,112735;energy_storage_exchange, GOV;{u'OPSD': [u'OEU5324'], u'ESE': [u'ESE19'], u'GEO': [u'GEO2824'], u'CARMA': [u'CARMA9739']};PumSt
Amercentrale;Hard Coal;Steam Turbine;PP;Netherlands;1288,0;0,0;;;51,70838;4,84381;Tennet_Q4;{u'GEO': [u'GEO44517'], u'ENTSOE': [u'49W000000000070Z'], u'CARMA': [u'CARMA1339'], u'OPSD': [u'OEU3', u'OEU2']};Coal
St alban;Nuclear;Steam Turbine;PP;France;2670,0;0,0;;;45,40523;4,7552699999999986;RTE;{u'GEO': [u'GEO5216'], u'ENTSOE': [u'17W100P100P0228F', u'17W100P100P0227H'], u'CARMA': [u'CARMA38657'], u'OPSD': [u'OEU214', u'OEU215']};Nuclear
Abono;Hard Coal;Steam Turbine;PP;Spain;877,6600000000002;0,0;1974,0;2005,0;43,554295;-5,7209970000000006;SEDE;{u'GEO': [u'GEO43673'], u'ENTSOE': [u'18WABO2-12345-0N', u'18WABO1-12345-0X'], u'CARMA': [u'CARMA139'], u'OPSD': [u'OEU4138', u'OEU4139']};Coal
Wendefurth;Hydro;Pumped Storage;Store;Germany;80,0;6,5;1967,0;1968,0;51,7422639;10,918930300000001;energy_storage_exchange;{u'OPSD': [u'BNA1031'], u'ESE': [u'ESE28'], u'GEO': [u'GEO44353'], u'CARMA': [u'CARMA49224']};PumSt
Wehr;Hydro;Pumped Storage;Store;Germany;910,0;7,0;1975,0;1976,0;47,6363693;7,9114875;energy_storage_exchange;{u'OPSD': [u'BNA1019'], u'ESE': [u'ESE31'], u'GEO': [u'GEO44456'], u'CARMA': [u'CARMA49141']};PumSt
Rönkhausen;Hydro;Pumped Storage;Store;Germany;140,0;4,92;1969,0;2003,0;51,1736091;7,9739149000000005;energy_storage_exchange;{u'OPSD': [u'BNA0268'], u'ESE': [u'ESE45'], u'GEO': [u'GEO44354'], u'CARMA': [u'CARMA37921']};PumSt
Handeck;Hydro;Pumped Storage;Store;Switzerland;55,0;0,0;1932,0;1976,0;46,65532;8,28872;energy_storage_exchange, BFE;{u'OPSD': [u'OEU511', u'OEU510', u'OEU512'], u'ESE': [u'ESE143'], u'GEO': [u'GEO45444', u'GEO45443', u'GEO45440'], u'CARMA': [u'CARMA16777', u'CARMA16779', u'CARMA16778']};PumSt
Ffestiniog;Hydro;Pumped Storage;Store;United Kingdom;360,0;6,0;1961,0;1963,0;52,959065;-3,9334580000000003;energy_storage_exchange, GOV;{u'OPSD': [u'OEU5167'], u'ESE': [u'ESE18'], u'GEO': [u'GEO3173'], u'CARMA': [u'CARMA13374', u'CARMA13375']};PumSt
Aceca;Natural Gas;CCGT;PP;Spain;758,74;0,0;2005,0;2006,0;39,943972;-3,854838;SEDE;{u'GEO': [u'GEO43788', u'GEO43789'], u'ENTSOE': [u'18WACE3-12345-00'], u'CARMA': [u'CARMA188', u'CARMA189'], u'OPSD': [u'OEU5094', u'OEU5085']};Gas
Adamów;Lignite;Steam Turbine;PP;Poland;600,0;0,0;;;52,01215;18,54445;GPI;{u'GEO': [u'GEO40611'], u'ENTSOE': [u'19W000000000005K'], u'CARMA': [u'CARMA242'], u'OPSD': [u'OEU225', u'OEU222', u'OEU226', u'OEU224', u'OEU223']};Lignite
Almaraz;Nuclear;Steam Turbine;PP;Spain;2017,13;0,0;1983,0;1984,0;39,807631;-5,6961309999999985;SEDE;{u'GEO': [u'GEO2069'], u'ENTSOE': [u'18WALZ1-12345-0E', u'18WALZ2-12345-04'], u'CARMA': [u'CARMA1039'], u'OPSD': [u'OEU4552', u'OEU4553']};Nuclear
Altbach deizisau;Hard Coal;Steam Turbine;CHP;Germany;769,0;0,0;1985,0;2012,0;48,717611;9,374917;;{u'GEO': [u'GEO44303'], u'ENTSOE': [u'11WD4AL1KU1-S--E'], u'CARMA': [u'CARMA1146'], u'OPSD': [u'BNA0019', u'BNA0020']};Coal
Dinorwig;Hydro;Pumped Storage;Store;United Kingdom;1728,0;5,0;1983,0;1984,0;53,134050300000006;-4,113936799999999;energy_storage_exchange, GOV;{u'OPSD': [u'OEU5166'], u'ESE': [u'ESE4'], u'GEO': [u'GEO2941'], u'CARMA': [u'CARMA10866']};PumSt
Aramon;Oil;Steam Turbine;PP;France;1370,0;0,0;;;43,89084099999999;4,6794129999999985;;{u'GEO': [u'GEO2142'], u'ENTSOE': [u'17W100P100P0247B', u'17W100P100P02489'], u'CARMA': [u'CARMA1887']};OilOther
Amercoeur tgv;Natural Gas;CCGT;PP;Belgium;451,0;0,0;;;50,63629470000001;5,5917374;;{u'GEO': [u'GEO41947'], u'ENTSOE': [u'22WAMERCO000010Y'], u'CARMA': [u'CARMA1340']};Gas
Altomonte;Natural Gas;CCGT;PP;Italy;808,0;0,0;;;39,69848169999999;16,1289488;;{u'GEO': [u'GEO43985'], u'ENTSOE': [u'26WIMPI-S18EADS0'], u'CARMA': [u'CARMA1214']};Gas
Aliveri;Oil;Steam Turbine;PP;Greece;288,0;0,0;;;38,409272200000004;24,0400763;;{u'GEO': [u'GEO42776'], u'ENTSOE': [u'29WAISALIVERI-37', u'29WAISALIVERI-45'], u'CARMA': [u'CARMA978']};OilOther
Vilarinho furnas;Hydro;Pumped Storage;Store;Portugal;125,0;1103,2;1972,0;1972,0;41,763284999999996;-8,209764999999999;energy_storage_exchange;{u'ESE': [u'ESE262'], u'GEO': [u'GEO43548'], u'CARMA': [u'CARMA48202']};PumSt
Georgios;Natural Gas;Steam Turbine;PP;Greece;339,0;0,0;;;37,477013799999995;23,92688110000001;;{u'GEO': [u'GEO42768'], u'ENTSOE': [u'29WAISAGGEORGI9T', u'29WAISAGGEORGI8V'], u'CARMA': [u'CARMA400']};Gas
Alrance;Hydro;Pumped Storage;Store;France;11,0;0,0;1951,0;1951,0;44,103551700000004;2,6946591;energy_storage_exchange;{u'ESE': [u'ESE51'], u'GEO': [u'GEO39727'], u'CARMA': [u'CARMA1094']};PumSt
Ec wrotków;Natural Gas;NaN;PP;Poland;231,0;0,0;;;51,2165356;22,5591116;ENTSOE;{u'GPD': [u'GPD12032'], u'ENTSOE': [u'19W0000000001098'], u'CARMA': [u'CARMA50165']};Gas
Värtaverket;Hard Coal;NaN;PP;Sweden;320,0;0,0;2013,0;2013,0;59,3532;18,0985;Fortum Sweden;{u'GPD': [u'GPD13980'], u'ENTSOE': [u'46WPU0000000023X'], u'CARMA': [u'CARMA47799']};Coal
Alqueva;Hydro;Pumped Storage;Store;Portugal;520,0;6,0;2004,0;2004,0;38,197508;-7,4963940000000004;energy_storage_exchange;{u'GEO': [u'GEO43534'], u'ESE': [u'ESE24'], u'ENTSOE': [u'16WALQUE-------F', u'16WALQUEII-----Q']};PumSt
Feldsee;Hydro;Pumped Storage;Store;Austria;140,0;0,0;2009,0;2011,0;46,998574600000005;13,0418733;energy_storage_exchange;{u'GEO': [u'GEO45204'], u'ESE': [u'ESE62'], u'ENTSOE': [u'14W-E110352----K']};PumSt
Argentat;Hydro;Pumped Storage;Store;France;48,0;0,0;1957,0;1957,0;45,10418;1,953746;energy_storage_exchange;{u'ESE': [u'ESE53'], u'GEO': [u'GEO39745'], u'CARMA': [u'CARMA1987']};PumSt
Aghada prod;Natural Gas;OCGT;PP;Ireland;678,0;0,0;2008,0;2008,0;51,836983000000004;-8,2089958;;{u'GEO': [u'GEO43925'], u'ENTSOE': [u'47W000000000164J'], u'CARMA': [u'CARMA395']};Gas
Grimsel;Hydro;Pumped Storage;Store;Switzerland;67,0;0,0;1954,0;2004,0;46,65532;8,28872;energy_storage_exchange;{u'ESE': [u'ESE145'], u'GEO': [u'GEO45439', u'GEO45438'], u'CARMA': [u'CARMA15950', u'CARMA15951']};PumSt
Koralpe;Hydro;Pumped Storage;Store;Austria;50,0;0,0;1991,0;2011,0;46,6407766;14,948801800000002;energy_storage_exchange;{u'ESE': [u'ESE63'], u'GEO': [u'GEO45429'], u'CARMA': [u'CARMA22815']};PumSt
Niedzica;Hydro;Pumped Storage;Store;Poland;82,8;0,0;1997,0;1997,0;49,4099645;20,326765899999998;energy_storage_exchange;{u'ESE': [u'ESE172'], u'GEO': [u'GEO42476'], u'CARMA': [u'CARMA31167']};PumSt
Rance tidal;Hydro;Pumped Storage;Store;France;240,0;0,0;1966,0;1966,0;48,61800220000001;-2,0238876;energy_storage_exchange;{u'ESE': [u'ESE59'], u'GEO': [u'GEO44380'], u'CARMA': [u'CARMA36582']};PumSt
Rifawerk;Hydro;Pumped Storage;Store;Austria;7,0;0,0;1969,0;2004,0;46,978255299999994;10,038376800000002;energy_storage_exchange;{u'ESE': [u'ESE152'], u'GEO': [u'GEO45212'], u'CARMA': [u'CARMA37312']};PumSt
Acerra;Natural Gas;NaN;PP;Italy;72,0;0,0;;;40,9441091;14,371438000000001;;{u'GEO': [u'GEO44102'], u'ENTSOE': [u'26WIMPI-S15ACRRR'], u'CARMA': [u'CARMA195']};Gas
Valle secolo;Geothermal;NaN;PP;Italy;114,0;0,0;1981,0;1981,0;42,2362;10,8674;TERNA;{u'GPD': [u'GPD10394'], u'ENTSOE': [u'26WIMPI-S09VSLLJ'], u'CARMA': [u'CARMA47636']};Geothermal
Sesta;Geothermal;NaN;PP;Italy;18,0;0,0;2002,0;2002,0;44,2918374;9,6735746;ENTSOE;{u'GPD': [u'GPD10346'], u'ENTSOE': [u'26WIMPI-S09S1STV'], u'CARMA': [u'CARMA62520']};Geothermal
Selva;Geothermal;NaN;PP;Italy;19,0;0,0;1999,0;1999,0;46,5565395;11,783958300000002;ENTSOE;{u'GPD': [u'GPD10344'], u'ENTSOE': [u'26WIMPI-S09S1LVB'], u'CARMA': [u'CARMA40486']};Geothermal
Sasso;Geothermal;NaN;PP;Italy;20,0;0,0;1996,0;2009,0;42,4690901;13,5654488;ENTSOE;{u'GPD': [u'GPD10295', u'GPD10342'], u'ENTSOE': [u'26WIMPI-S09S2SST'], u'CARMA': [u'CARMA39904']};Geothermal
Ec rzeszów;Natural Gas;NaN;PP;Poland;101,0;0,0;;;50,041186700000004;21,999119600000004;ENTSOE;{u'GPD': [u'GPD12030'], u'ENTSOE': [u'19W000000000169R'], u'CARMA': [u'CARMA38379']};Gas
Toplo ruse;Hard Coal;NaN;PP;Bulgaria;110,0;0,0;;;43,86987;26,015520000000002;ENTSOE;{u'GPD': [u'GPD3401'], u'ENTSOE': [u'32W001100100089X'], u'CARMA': [u'CARMA38273']};Coal
Tychy;Hard Coal;NaN;PP;Poland;40,0;0,0;;;50,12180069999999;19,0200023;ENTSOE;{u'GPD': [u'GPD12068'], u'ENTSOE': [u'19W000000000197M'], u'CARMA': [u'CARMA46759', u'CARMA46760']};Coal
Travale;Geothermal;NaN;PP;Italy;59,0;0,0;2002,0;2003,0;43,167632299999994;11,006931800000002;ENTSOE;{u'GPD': [u'GPD10380', u'GPD10379'], u'ENTSOE': [u'26WIMPI-S09T4RVD', u'26WIMPI-S09T3RVH'], u'CARMA': [u'CARMA46186']};Geothermal
Bussi;Natural Gas;CCGT;PP;Italy;122,0;0,0;;;42,2135849;13,8253915;;{u'GEO': [u'GEO44020'], u'ENTSOE': [u'26WIMPI-S13BSSUZ'], u'CARMA': [u'CARMA6408']};Gas
Termini imerese c.le;Natural Gas;NaN;PP;Italy;1221,0;0,0;;;37,984023;13,6961892;Viver Energia;{u'GPD': [u'GPD10370'], u'ENTSOE': [u'26WIMPI-S19TCRMT'], u'CARMA': [u'CARMA45041']};Gas
Azoty tarnów;Hard Coal;NaN;PP;Poland;102,0;0,0;;;51,4508204;21,9841354;ENTSOE;{u'GPD': [u'GPD12021'], u'ENTSOE': [u'19W000000000240A'], u'CARMA': [u'CARMA44643']};Coal
Porcari;Natural Gas;CCGT;PP;Italy;102,0;0,0;;;43,841981;10,617661199999999;;{u'GEO': [u'GEO44033'], u'ENTSOE': [u'26WIMPI-S09CPLR3'], u'CARMA': [u'CARMA35314']};Gas
Sarmato;Natural Gas;CCGT;PP;Italy;180,0;0,0;2003,0;2003,0;45,0596612;9,4914405;;{u'GEO': [u'GEO44018'], u'ENTSOE': [u'26WIMPI-S08SERM2'], u'CARMA': [u'CARMA39863']};Gas
Sarlux;Natural Gas;CCGT;PP;Italy;630,0;0,0;;;39,0885548;9,0126618;;{u'GEO': [u'GEO44107'], u'ENTSOE': [u'26WIMPI-S20SRLXH'], u'CARMA': [u'CARMA39862']};Gas
Rovinari;Lignite;Steam Turbine;PP;Romania;1207,0;0,0;;;44,90000269999999;23,1543463;;{u'GEO': [u'GEO40968'], u'ENTSOE': [u'30W-CET-ROVI---Q'], u'CARMA': [u'CARMA38113']};Lignite
Rosen;Natural Gas;CCGT;PP;Italy;400,0;0,0;;;43,38178;10,44818;;{u'GEO': [u'GEO45405'], u'ENTSOE': [u'26WIMPI-S09RSNOR'], u'CARMA': [u'CARMA37991']};Gas
Rizziconi;Natural Gas;CCGT;PP;Italy;768,0;0,0;;;38,433813;15,981739000000001;;{u'GEO': [u'GEO43698'], u'ENTSOE': [u'26WIMPI-S18RCZZW'], u'CARMA': [u'CARMA37631']};Gas
Ringvaart steg;Natural Gas;CCGT;PP;Belgium;357,0;0,0;;;51,01581359999999;3,7106662000000004;;{u'GEO': [u'GEO41949'], u'ENTSOE': [u'22WRINGVA000209C'], u'CARMA': [u'CARMA37381']};Gas
Rtec;Natural Gas;CCGT;PP;Latvia;1025,0;0,0;2006,0;2006,0;56,918;24,2766;;{u'GEO': [u'GEO42160'], u'ENTSOE': [u'43W-RTEC-2-1---C', u'43W-RTEC-2-2---7', u'43W-RTEC-1-----T'], u'CARMA': [u'CARMA37316', u'CARMA37321', u'CARMA37320', u'CARMA37318']};Gas
Enipower ravenna;Natural Gas;CCGT;PP;Italy;1009,0;0,0;;;44,442003299999996;12,2379466;;{u'GEO': [u'GEO43702'], u'ENTSOE': [u'26WIMPI-S08ERNPQ'], u'CARMA': [u'CARMA36771']};Gas
Quirico;Natural Gas;CCGT;PP;Italy;137,0;0,0;;;43,0581804;11,6060636;;{u'GEO': [u'GEO44032'], u'ENTSOE': [u'26WIMPI-S08ESDS9'], u'CARMA': [u'CARMA39344']};Gas
Porcheville;Oil;Steam Turbine;PP;France;2290,0;0,0;;;48,971683;1,7767130000000002;;{u'GEO': [u'GEO4850'], u'ENTSOE': [u'17W100P100P0251K', u'17W100P100P0254E', u'17W100P100P0252I', u'17W100P100P0253G'], u'CARMA': [u'CARMA35323']};OilOther
Poolbeg production;Natural Gas;CCGT;PP;Ireland;490,0;0,0;;;53,3396;-6,1867;;{u'GEO': [u'GEO43924'], u'ENTSOE': [u'47W000000000168B'], u'CARMA': [u'CARMA35286']};Gas
Pietrafitta;Natural Gas;CCGT;PP;Italy;365,0;0,0;;;39,256106700000004;16,3434358;;{u'GEO': [u'GEO44009'], u'ENTSOE': [u'26WIMPI-S10PTRFC'], u'CARMA': [u'CARMA65850']};Gas
Piacenza;Natural Gas;CCGT;PP;Italy;806,0;0,0;2005,0;2005,0;45,0526206;9,6929845;;{u'GEO': [u'GEO43692'], u'ENTSOE': [u'26WIMPI-S08PLCNW'], u'CARMA': [u'CARMA34499']};Gas
Paroseni;Hard Coal;Steam Turbine;PP;Romania;133,0;0,0;;;45,3648052;23,263441600000004;;{u'GEO': [u'GEO40988'], u'ENTSOE': [u'30W-CET-PARO---N'], u'CARMA': [u'CARMA33744']};Coal
Ostiglia;Natural Gas;CCGT;PP;Italy;1124,0;0,0;2002,0;2002,0;45,0714086;11,133866900000001;;{u'GEO': [u'GEO43694'], u'ENTSOE': [u'26WIMPI-S03OSTG2'], u'CARMA': [u'CARMA32999']};Gas
Oroszlányi erőmű;Lignite;Steam Turbine;PP;Hungary;220,0;0,0;1990,0;1990,0;47,5006201;18,270297;;{u'GEO': [u'GEO42672'], u'ENTSOE': [u'15WVERTES----PPX'], u'CARMA': [u'CARMA32805']};Lignite
Nyíregyházi kombináltciklusú erőmű;Natural Gas;CCGT;PP;Hungary;47,1;0,0;;;47,95700679999999;21,70028210000001;;{u'GEO': [u'GEO42671'], u'ENTSOE': [u'15WNYKCE-----PP6'], u'CARMA': [u'CARMA31957']};Gas
Scandale;Natural Gas;CCGT;PP;Italy;826,0;0,0;;;39,123897;16,958833600000002;;{u'GEO': [u'GEO43696'], u'ENTSOE': [u'26WIMPI-S18SCNDX'], u'CARMA': [u'CARMA40038']};Gas
Sermide;Natural Gas;CCGT;PP;Italy;1151,0;0,0;;;45,00399270000001;11,2991526;;{u'GEO': [u'GEO43686'], u'ENTSOE': [u'26WIMPI-S03SRMDD'], u'CARMA': [u'CARMA40625']};Gas
Újpesti erőmű;Natural Gas;CCGT;PP;Hungary;102,3;0,0;;;47,55434620000001;19,101610600000004;;{u'GEO': [u'GEO42679'], u'ENTSOE': [u'15WUJPEST----PPO'], u'CARMA': [u'CARMA46909', u'CARMA46910']};Gas
Campo moro;Hydro;Pumped Storage;Store;Italy;36,5;0,0;1965,0;1965,0;46,269580299999994;9,872098699999999;energy_storage_exchange;{u'ESE': [u'ESE212'], u'ENTSOE': [u'26WIMPI-S03CMMPF'], u'CARMA': [u'CARMA6864']};PumSt
Zielona góra;Natural Gas;CCGT;PP;Poland;188,0;0,0;;;51,935621399999995;15,5061862;;{u'GEO': [u'GEO42486'], u'ENTSOE': [u'19W000000000230D'], u'CARMA': [u'CARMA51011']};Gas
Wrocław;Hard Coal;Steam Turbine;PP;Poland;272,4;0,0;;;51,1078852;17,0385376;;{u'GEO': [u'GEO42487'], u'ENTSOE': [u'19W000000000213D'], u'CARMA': [u'CARMA50162', u'CARMA50159']};Coal
Whitegate prod;Natural Gas;CCGT;PP;Ireland;435,0;0,0;;;51,82678410000001;-8,2321121;;{u'GEO': [u'GEO43928'], u'ENTSOE': [u'47W000000000158E'], u'CARMA': [u'CARMA49582']};Gas
Voelklingen;Hard Coal;Steam Turbine;PP;Germany;390,0;0,0;;;49,2556226;6,8588948000000025;;{u'GEO': [u'GEO44330'], u'ENTSOE': [u'11WD7VOLK5S--KWI'], u'CARMA': [u'CARMA48515', u'CARMA48514']};Coal
Kraftwerk voerde;Hard Coal;Steam Turbine;PP;Germany;1390,0;0,0;2005,0;2005,0;51,6005212;6,654411099999999;;{u'GEO': [u'GEO44200'], u'ENTSOE': [u'11WD7VOER1S--KWG'], u'CARMA': [u'CARMA48464', u'CARMA49302']};Coal
Vilniause;Natural Gas;Steam Turbine;PP;Lithuania;360,0;0,0;;;54,6871555;25,2796514;;{u'GEO': [u'GEO42166'], u'ENTSOE': [u'41W3185595680EL8'], u'CARMA': [u'CARMA48309']};Gas
Verzuolo;Natural Gas;CCGT;PP;Italy;140,0;0,0;;;44,5938864;7,483104499999999;;{u'GEO': [u'GEO44021'], u'ENTSOE': [u'26WIMZI-S01BVRG0'], u'CARMA': [u'CARMA48032']};Gas
Actv;Natural Gas;CCGT;PP;Italy;53,0;0,0;;;45,29652;8,41025;;{u'GEO': [u'GEO45449'], u'ENTSOE': [u'26WIMPI-S01ACTV7'], u'CARMA': [u'CARMA47976']};Gas
Bastardo;Hard Coal;Steam Turbine;PP;Italy;130,0;0,0;;;42,8714814;12,560268800000001;;{u'GEO': [u'GEO43725'], u'ENTSOE': [u'26WIMPI-S10BSTRJ'], u'CARMA': [u'CARMA3517']};Coal
Hamm uentrop;Natural Gas;CCGT;PP;Germany;850,0;0,0;;;51,68807959999999;7,9464763;;{u'GEO': [u'GEO44312'], u'ENTSOE': [u'11WD7STUM----KW9'], u'CARMA': [u'CARMA16719', u'CARMA16720']};Gas
Cet servola;Natural Gas;CCGT;PP;Italy;170,0;0,0;;;45,6195;13,783;;{u'GEO': [u'GEO44103'], u'ENTSOE': [u'26WIMPI-S06ECLTM'], u'CARMA': [u'CARMA40675', u'CARMA40674']};Gas
Tynagh production;Natural Gas;CCGT;PP;Ireland;404,0;0,0;;;53,15001899999999;-8,3736439;;{u'GEO': [u'GEO43934'], u'ENTSOE': [u'47W000000000172K'], u'CARMA': [u'CARMA46765']};Gas
Turbigo;Natural Gas;CCGT, Thermal;PP;Italy;1079,0;0,0;;;45,5329915;8,736664999999999;;{u'GEO': [u'GEO43685'], u'ENTSOE': [u'26WIMPI-S03TRBGZ'], u'CARMA': [u'CARMA46633']};Gas
Torviscosa;Natural Gas;CCGT;PP;Italy;809,0;0,0;;;45,8292352;13,2627729;;{u'GEO': [u'GEO43978'], u'ENTSOE': [u'26WIMPI-S06TRVC2'], u'CARMA': [u'CARMA45989']};Gas
Torrevaldaliga;Natural Gas;CCGT;PP;Italy;1488,0;0,0;2003,0;2003,0;42,1241;11,7624;;{u'GEO': [u'GEO43713'], u'ENTSOE': [u'26WIMPI-S12TRRVU'], u'CARMA': [u'CARMA45964']};Gas
Tihange;Nuclear;NaN;PP;Belgium;3015,8;0,0;;;50,52969909999999;5,2614551;;{u'GEO': [u'GEO5724'], u'ENTSOE': [u'22WTIHANG000240V', u'22WTIHANG000241T', u'22WTIHANG000239G', u'22WTIHANG000242R'], u'CARMA': [u'CARMA45433']};Nuclear
Heron;Natural Gas;CCGT;PP;Greece;569,0;0,0;;;37,995309899999995;23,767961;;{u'GEO': [u'GEO42770', u'GEO42771'], u'ENTSOE': [u'29WHERONTHE---ID', u'29WHERONTHE-IIIS', u'29WHERONTHE--IIU', u'29WHERON-CC----5'], u'CARMA': [u'CARMA45224']};Gas
Terni;Natural Gas;CCGT;PP;Italy;95,0;0,0;;;42,56361679999999;12,6426604;;{u'GEO': [u'GEO44034'], u'ENTSOE': [u'26WIMPI-S10ETDS9'], u'CARMA': [u'CARMA45089']};Gas
Tavazzano;Natural Gas;CCGT;PP;Italy;1450,0;0,0;2002,0;2002,0;45,327721800000006;9,4054364;;{u'GEO': [u'GEO43695'], u'ENTSOE': [u'26WIMPI-S03TVZZK'], u'CARMA': [u'CARMA44744']};Gas
Tarbert production;Oil;Steam Turbine;PP;Ireland;594,0;0,0;;;52,572596600000004;-9,375131199999998;;{u'GEO': [u'GEO43940'], u'ENTSOE': [u'47W000000000162N'], u'CARMA': [u'CARMA44621']};OilOther
Tahkoluoto;Hard Coal;Steam Turbine;PP;Finland;240,0;0,0;;;61,633316799999996;21,416660399999998;;{u'GEO': [u'GEO44256'], u'ENTSOE': [u'44W-T-LV-000004L'], u'CARMA': [u'CARMA44192']};Coal
Sparanise;Natural Gas;CCGT;PP;Italy;768,0;0,0;;;41,1933964;14,099336;;{u'GEO': [u'GEO43697'], u'ENTSOE': [u'26WIMPI-S15SCPRH'], u'CARMA': [u'CARMA42642']};Gas
Simeri crichi;Natural Gas;CCGT;PP;Italy;885,0;0,0;;;38,8876155;16,664500699999998;;{u'GEO': [u'GEO43979'], u'ENTSOE': [u'26WIMPI-S18SCMR8'], u'CARMA': [u'CARMA41666']};Gas
Novel;Natural Gas;CCGT;PP;Italy;97,0;0,0;;;45,457;8,6496;;{u'GEO': [u'GEO45451'], u'ENTSOE': [u'26WIMPI-S01NNVLN'], u'CARMA': [u'CARMA31777']};Gas
Napoli;Natural Gas;CCGT;PP;Italy;400,0;0,0;;;40,85179829999999;14,268120000000001;;{u'GEO': [u'GEO43712'], u'ENTSOE': [u'26WIMPI-S15NLPLI'], u'CARMA': [u'CARMA30466']};Gas
Candela;Natural Gas;CCGT;PP;Italy;401,0;0,0;;;41,1348576;15,5148587;;{u'GEO': [u'GEO43983'], u'ENTSOE': [u'26WIMPI-S16CNDLL'], u'CARMA': [u'CARMA6924']};Gas
Filippo del mela;Oil;Steam Turbine;PP;Italy;866,0;0,0;;;38,1691648;15,274289900000001;;{u'GEO': [u'GEO43691'], u'ENTSOE': [u'26WIMPI-S19SDMCS'], u'CARMA': [u'CARMA39144']};OilOther
Huntstown production;Natural Gas;CCGT;PP;Ireland;744,0;0,0;2005,0;2005,0;53,40289569999999;-6,4246862;;{u'GEO': [u'GEO43933'], u'ENTSOE': [u'47W000000000173I'], u'CARMA': [u'CARMA18874']};Gas
Great island prod;Oil;Steam Turbine;PP;Ireland;313,0;0,0;;;51,8686111;-8,28;;{u'GEO': [u'GEO43941'], u'ENTSOE': [u'47W000000000160R'], u'CARMA': [u'CARMA15801']};OilOther
