Country;Duration;File;Fueltype;Latitude;Longitude;Name;Prob;Retrofit;Set;Technology;Type;YearCommissioned;inst-cap;projectID;Year;year_mu;year_stdev
;;;;48,42916666666667;11,508333333333333;Solar_6223;0,984339061428011;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;48,125;10,7375;Solar_6224;0,984343571904525;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,32083333333333;12,625;Solar_6225;0,984344606000285;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,40833333333333;10,579166666666666;Solar_6226;0,984346565925251;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,670833333333334;12,9625;Solar_6227;0,984348995968466;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,354166666666664;12,725;Solar_6228;0,984351399225185;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,420833333333334;9,854166666666666;Solar_6229;0,984361336485339;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,43333333333333;9,8;Solar_6230;0,984362501092736;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,12916666666667;11,3125;Solar_6231;0,984366193063742;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,604166666666664;10,554166666666667;Solar_6232;0,984367579574476;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,729166666666664;12,875;Solar_6233;0,984368226560814;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;49,041666666666664;11,791666666666666;Solar_6234;0,984370954737307;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,3;10,058333333333334;Solar_6235;0,984382976194993;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,87916666666667;11,108333333333334;Solar_6236;0,984383789685872;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,96666666666667;10,920833333333334;Solar_6237;0,984385448590999;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,516666666666666;11,533333333333333;Solar_6238;0,984386605290992;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,32083333333333;11,179166666666667;Solar_6239;0,984387258680052;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,94166666666667;9,458333333333334;Solar_6240;0,984390867547576;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,2125;10,766666666666666;Solar_6241;0,984394836443939;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,90416666666667;12,370833333333334;Solar_6242;0,984399047374106;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;47,829166666666666;12,558333333333334;Solar_6243;0,984415286855422;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,84583333333333;10,141666666666666;Solar_6244;0,98441736356556;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,233333333333334;11,054166666666667;Solar_6245;0,984420803735565;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,3875;11,1125;Solar_6246;0,984422389095094;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,645833333333336;11,054166666666667;Solar_6247;0,98443090962672;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,1375;12,533333333333333;Solar_6248;0,984435306332901;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,375;11,3625;Solar_6249;0,984437761296024;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,80833333333333;12,054166666666667;Solar_6250;0,984440505114013;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,4625;10,433333333333334;Solar_6251;0,984441390663625;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,9;12,341666666666667;Solar_6252;0,984443931598426;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,020833333333336;11,241666666666667;Solar_6253;0,984447438707564;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,8;12,220833333333333;Solar_6254;0,984448380152262;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,50833333333333;10,55;Solar_6255;0,984452647810247;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,858333333333334;12,808333333333334;Solar_6256;0,984452712454748;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,4375;13,295833333333334;Solar_6257;0,984454684527362;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,016666666666666;9,645833333333334;Solar_6258;0,984455797810532;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,7875;13,391666666666666;Solar_6259;0,984468700877622;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,9375;10,929166666666667;Solar_6260;0,984472535174915;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,74583333333333;11,841666666666667;Solar_6261;0,984474356854735;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,61666666666667;13,208333333333334;Solar_6262;0,984478415017837;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,59583333333333;11,941666666666666;Solar_6263;0,984480523472193;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,645833333333336;13,558333333333334;Solar_6264;0,98448099353103;;;Solar;Solar;;5,0;;2014,0;2009,0;2,0
;;;;48,80833333333333;12,470833333333333;Solar_6265;0,984482797210265;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,87083333333333;11,895833333333334;Solar_6266;0,984483848547333;;;Solar;Solar;;5,0;;2004,0;2009,0;2,0
;;;;49,2125;11,3;Solar_6267;0,984486153351215;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,7625;11,320833333333333;Solar_6268;0,984493748654067;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;48,77916666666667;13,195833333333333;Solar_6269;0,984494877527371;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,625;10,841666666666667;Solar_6270;0,984500734343575;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,1625;12,445833333333333;Solar_6271;0,984506848772776;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,645833333333336;11,35;Solar_6272;0,984509308408392;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,74166666666667;12,495833333333334;Solar_6273;0,984511052378827;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,74166666666667;10,545833333333334;Solar_6274;0,984512620695247;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,5375;10,229166666666666;Solar_6275;0,984513213971621;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,30833333333333;11,645833333333334;Solar_6276;0,984526262967241;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,86666666666667;12,966666666666667;Solar_6277;0,98452824475272;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;47,791666666666664;11,170833333333334;Solar_6278;0,984531640798212;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,9875;10,508333333333333;Solar_6279;0,984537050488106;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,72083333333333;11,3;Solar_6280;0,984551490913175;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,24166666666667;11,420833333333334;Solar_6281;0,984558116633956;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,40833333333333;12,741666666666667;Solar_6282;0,984558505510517;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,170833333333334;12,625;Solar_6283;0,984560379292143;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,53333333333333;9,4875;Solar_6284;0,98456424416941;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,6625;9,495833333333334;Solar_6285;0,984566142237466;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,5375;11,1875;Solar_6286;0,984573112514984;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,65;11,829166666666666;Solar_6287;0,984577006933405;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,775;10,520833333333334;Solar_6288;0,984577551668498;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,229166666666664;11,566666666666666;Solar_6289;0,984583069628124;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,875;12,5;Solar_6290;0,984583410883115;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;49,05833333333333;10,529166666666667;Solar_6291;0,984583471934778;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,4375;12,654166666666667;Solar_6292;0,984584296884331;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,87916666666666;10,254166666666666;Solar_6293;0,984586493439627;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,983333333333334;11,504166666666666;Solar_6294;0,984591731773262;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,90833333333333;10,125;Solar_6295;0,984594256325873;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,05;12,245833333333334;Solar_6296;0,984603669844332;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,8;11,7625;Solar_6297;0,984609375188316;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,079166666666666;10,291666666666666;Solar_6298;0,984619038413596;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,78333333333333;12,095833333333333;Solar_6299;0,984620238211846;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,416666666666664;11,775;Solar_6300;0,984622754397951;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,27916666666667;12,904166666666667;Solar_6301;0,984639322954111;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,016666666666666;12,7375;Solar_6302;0,984648859791643;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,65833333333333;12,233333333333334;Solar_6303;0,984650271346321;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,0875;12,716666666666667;Solar_6304;0,984652574885687;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;48,704166666666666;13,658333333333333;Solar_6305;0,984652845873348;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,40416666666667;12,2625;Solar_6306;0,984653688469782;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;49,15416666666667;10,375;Solar_6307;0,984654470683683;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,766666666666666;11,545833333333334;Solar_6308;0,984654960706205;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,645833333333336;12,291666666666666;Solar_6309;0,984656056628738;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,02916666666667;11,2;Solar_6310;0,984658580319105;;;Solar;Solar;;5,0;;2004,0;2009,0;2,0
;;;;48,3375;12,791666666666666;Solar_6311;0,984658904347632;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,22083333333333;10,175;Solar_6312;0,984659105172358;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,775;11,491666666666667;Solar_6313;0,984659118365183;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,583333333333336;11,3375;Solar_6314;0,984669359315607;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,541666666666664;10,491666666666667;Solar_6315;0,984675383520046;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;47,9625;10,35;Solar_6316;0,984679891590644;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;47,94166666666667;10,85;Solar_6317;0,984679892701153;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,291666666666664;12,258333333333333;Solar_6318;0,984685481895771;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,87083333333333;10,416666666666666;Solar_6319;0,984690299187152;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;49,170833333333334;9,975;Solar_6320;0,984692766127367;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,00416666666666;11,366666666666667;Solar_6321;0,984695769827731;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,68333333333333;9,941666666666666;Solar_6322;0,984696061262934;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,21666666666667;12,65;Solar_6323;0,984701412132261;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,82083333333333;9,391666666666667;Solar_6324;0,984701599694383;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;48,170833333333334;12,408333333333333;Solar_6325;0,984706963849391;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,916666666666664;12,8875;Solar_6326;0,984716051187819;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,09583333333333;10,6875;Solar_6327;0,984718833259432;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,704166666666666;9,766666666666667;Solar_6328;0,984720067161572;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,641666666666666;10,45;Solar_6329;0,98472014320251;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;47,641666666666666;10,270833333333334;Solar_6330;0,984720445788363;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,18333333333333;12,6625;Solar_6331;0,984722408472584;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;49,1875;10,195833333333333;Solar_6332;0,984724315162256;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,525;10,083333333333334;Solar_6333;0,984728887390665;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;48,1;12,0125;Solar_6334;0,984732424492603;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,90416666666667;10,504166666666666;Solar_6335;0,98473547858537;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,704166666666666;11,933333333333334;Solar_6336;0,984738561295649;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,354166666666664;11,520833333333334;Solar_6337;0,984742268955824;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,975;12,795833333333334;Solar_6338;0,984744212802022;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,97083333333333;12,725;Solar_6339;0,984747648371535;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;49,0625;9,8625;Solar_6340;0,984747951407994;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;48,625;11,266666666666666;Solar_6341;0,984751631202033;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,77916666666667;9,845833333333333;Solar_6342;0,984752347208273;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,9125;9,4875;Solar_6343;0,984754179901174;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,81666666666666;10,558333333333334;Solar_6344;0,984755119163451;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,42916666666667;12,6;Solar_6345;0,984757406429507;;;Solar;Solar;;5,0;;2013,0;2009,0;2,0
;;;;48,045833333333334;10,1875;Solar_6346;0,984761332739225;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,575;12,695833333333333;Solar_6347;0,98476320773157;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,1125;11,4375;Solar_6348;0,984763331657566;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,475;11,091666666666667;Solar_6349;0,984763888154369;;;Solar;Solar;;5,0;;2014,0;2009,0;2,0
;;;;48,65416666666667;11,816666666666666;Solar_6350;0,984765110215078;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,483333333333334;9,933333333333334;Solar_6351;0,984767201051246;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,0;12,320833333333333;Solar_6352;0,984767323251629;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,266666666666666;11,083333333333334;Solar_6353;0,984778959117965;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,49583333333333;10,316666666666666;Solar_6354;0,98478533444443;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,6625;9,45;Solar_6355;0,984787987120748;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,77916666666667;10,345833333333333;Solar_6356;0,984793891872714;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,09166666666667;11,295833333333334;Solar_6357;0,984794134042386;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,7875;11,7875;Solar_6358;0,984794895654457;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,5625;13,295833333333334;Solar_6359;0,984805216006596;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,94166666666667;10,591666666666667;Solar_6360;0,984817248399745;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,35;12,708333333333334;Solar_6361;0,984819912333422;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;49,2;10,570833333333333;Solar_6362;0,984831102945447;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,43333333333333;12,4375;Solar_6363;0,984832814677358;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,079166666666666;9,391666666666667;Solar_6364;0,984835642920319;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;48,708333333333336;10,604166666666666;Solar_6365;0,984845918088762;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,4625;10,741666666666667;Solar_6366;0,98485116513511;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,84583333333333;10,695833333333333;Solar_6367;0,984851720906783;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,9875;12,616666666666667;Solar_6368;0,984852081513133;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,954166666666666;12,529166666666667;Solar_6369;0,98485483945641;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,4125;12,441666666666666;Solar_6370;0,984857522428564;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,875;13,3625;Solar_6371;0,984861901287806;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,9625;10,320833333333333;Solar_6372;0,984863672916878;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,3;12,391666666666666;Solar_6373;0,984866362699607;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,87083333333333;10,741666666666667;Solar_6374;0,984866720903842;;;Solar;Solar;;5,0;;2013,0;2009,0;2,0
;;;;48,208333333333336;12,045833333333334;Solar_6375;0,984869130397509;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,641666666666666;12,65;Solar_6376;0,984881415255432;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,49166666666667;12,925;Solar_6377;0,984883812087713;;;Solar;Solar;;5,0;;2003,0;2009,0;2,0
;;;;48,670833333333334;10,695833333333333;Solar_6378;0,984886867824566;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,295833333333334;11,541666666666666;Solar_6379;0,984887324513222;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,583333333333336;11,270833333333334;Solar_6380;0,984889703550417;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;47,8375;12,495833333333334;Solar_6381;0,98490163866535;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,36666666666667;10,045833333333333;Solar_6382;0,984908934347352;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,454166666666666;11,191666666666666;Solar_6383;0,984909096410804;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,1;11,6375;Solar_6384;0,984922787075118;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,104166666666664;10,816666666666666;Solar_6385;0,984932060926555;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,575;13,45;Solar_6386;0,984934508583599;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,6625;10,608333333333334;Solar_6387;0,984937749296698;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,670833333333334;9,725;Solar_6388;0,984939804107251;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,641666666666666;9,933333333333334;Solar_6389;0,984944161081506;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,00416666666666;10,654166666666667;Solar_6390;0,984948175327804;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,0625;12,1625;Solar_6391;0,984948576553764;;;Solar;Solar;;5,0;;2004,0;2009,0;2,0
;;;;47,78333333333333;10,075;Solar_6392;0,984950002177986;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;49,075;11,5125;Solar_6393;0,98495257164214;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;47,62083333333333;9,8375;Solar_6394;0,984954171844722;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,65833333333333;13,654166666666667;Solar_6395;0,984954326153155;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,520833333333336;12,091666666666667;Solar_6396;0,984959268779394;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,175;10,795833333333334;Solar_6397;0,984967375275182;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,78333333333333;11,420833333333334;Solar_6398;0,984968064067284;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,670833333333334;13,375;Solar_6399;0,984970521074962;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,395833333333336;12,691666666666666;Solar_6400;0,984973764552586;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,13333333333333;12,4;Solar_6401;0,984974969762239;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,84166666666667;12,879166666666666;Solar_6402;0,984975418184266;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;47,87083333333333;12,920833333333334;Solar_6403;0,984982592856967;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,87916666666667;10,245833333333334;Solar_6404;0,984984222778113;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,87083333333333;11,691666666666666;Solar_6405;0,984985599738789;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,166666666666664;10,1625;Solar_6406;0,984986788974723;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,69583333333333;9,420833333333333;Solar_6407;0,984988740678872;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,270833333333336;11,983333333333334;Solar_6408;0,984995385136115;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,15416666666667;11,708333333333334;Solar_6409;0,984998330949405;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,25833333333333;10,4875;Solar_6410;0,985004158490864;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;49,0125;12,145833333333334;Solar_6411;0,985005951405619;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,7;10,570833333333333;Solar_6412;0,985011986957515;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,97083333333333;10,433333333333334;Solar_6413;0,985015795842554;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;49,0;12,116666666666667;Solar_6414;0,985023377609215;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,8125;12,675;Solar_6415;0,985033389495364;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,0625;12,6625;Solar_6416;0,985039177830495;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,579166666666666;9,629166666666666;Solar_6417;0,985039726987156;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,09166666666667;11,720833333333333;Solar_6418;0,985041397930862;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,225;12,916666666666666;Solar_6419;0,985045115774253;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;47,72083333333333;11,029166666666667;Solar_6420;0,985047132201278;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;47,74583333333333;10,445833333333333;Solar_6421;0,985050109327326;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;49,145833333333336;10,025;Solar_6422;0,985057052586854;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,49583333333333;9,8375;Solar_6423;0,985064100311692;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,45;9,575;Solar_6424;0,98507329545097;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,7125;11,895833333333334;Solar_6425;0,985076269292969;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,625;10,595833333333333;Solar_6426;0,985081129683511;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;47,725;9,458333333333334;Solar_6427;0,985082119435447;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,170833333333334;11,179166666666667;Solar_6428;0,985084000774487;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;47,90416666666667;9,695833333333333;Solar_6429;0,985092174740309;;;Solar;Solar;;5,0;;2005,0;2009,0;2,0
;;;;48,53333333333333;10,270833333333334;Solar_6430;0,985092433223927;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;48,50833333333333;9,4625;Solar_6431;0,985093889049722;;;Solar;Solar;;5,0;;2007,0;2009,0;2,0
;;;;48,15416666666667;12,591666666666667;Solar_6432;0,985094279456315;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
;;;;48,270833333333336;11,5;Solar_6433;0,985105332168889;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,925;12,3125;Solar_6434;0,985107759882933;;;Solar;Solar;;5,0;;2014,0;2009,0;2,0
;;;;47,84583333333333;11,141666666666666;Solar_6435;0,985109800483938;;;Solar;Solar;;5,0;;2010,0;2009,0;2,0
;;;;48,7375;10,4125;Solar_6436;0,985115972141157;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;47,84166666666667;11,1625;Solar_6437;0,9851176151999;;;Solar;Solar;;5,0;;2012,0;2009,0;2,0
;;;;47,77916666666667;10,783333333333333;Solar_6438;0,98512777366046;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,75833333333333;12,933333333333334;Solar_6439;0,985131352099475;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;47,84166666666667;10,225;Solar_6440;0,985134444729252;;;Solar;Solar;;5,0;;2009,0;2009,0;2,0
;;;;48,729166666666664;13,729166666666668;Solar_6441;0,985136548578078;;;Solar;Solar;;5,0;;2011,0;2009,0;2,0
;;;;48,7875;11,5125;Solar_6442;0,985137547621287;;;Solar;Solar;;5,0;;2006,0;2009,0;2,0
;;;;48,104166666666664;12,475;Solar_6443;0,985138011471354;;;Solar;Solar;;5,0;;2008,0;2009,0;2,0
